id,equ_str,equ_prefix,sol_str,sol_prefix
4431,40*sin(x) + y' + 4 = 0,add add 4 mul 40 sin x y',c - 4*x + 40*cos(x),add add c mul -4 x mul 40 cos x
32084,2*3^(x^2)*x^2*ln(3) - 3^(x^2) - x*y' + y = 0,add add add mul -1 pow 3 pow x 2 mul mul -1 x y' mul mul mul 2 pow 3 pow x 2 pow x 2 log 3 y,3^(x^2) + c*x,add pow 3 pow x 2 mul c x
31338,-8*x^7 + 2*x + y' = 0,add add mul -8 pow x 7 mul 2 x y',c + x^8 - x^2,sub add c pow x 8 pow x 2
406,y' - sin(6) = 0,add mul -1 sin 6 y',c + (x - 2)*sin(6),add c mul add -2 x sin 6
24596,-y*cos(x - 3) - sin(x - 3)*y' + sqrt(2)*y' + 2*y' = 0,add add add mul 2 y' mul sqrt 2 y' mul mul -1 y' sin add -3 x mul mul -1 cos add -3 x y,c/(-sin(x - 3) + sqrt(2) + 2),div c sub add 2 sqrt 2 sin add -3 x
25580,5^x*x^2*ln(5) + x*y' - y = 0,add add mul -1 y mul x y' mul mul pow 5 x pow x 2 log 5,-x*(5^x + c),mul mul -1 x add c pow 5 x
32103,x*y' - 2*y = 0,add mul -2 y mul x y',c*(x*(-x - 2)/2 + x),mul c add x mul mul div 1 2 x sub -2 x
13178,(1 - 4*e^(4*x))*cos(x - e^(4*x)) + y' = 0,add mul add 1 mul -4 exp mul 4 x cos sub x exp mul 4 x y',c - sin(x - e^(4*x)),sub c sin sub x exp mul 4 x
26987,2*x*ln(3) - 2*y*ln(3) + y' - 1 + 6*ln(3) = 0,add add add add -1 mul 6 log 3 mul mul -2 y log 3 mul mul 2 x log 3 y',3^(2*x + 1)*c + x + 3,add add 3 x mul c pow 3 add 1 mul 2 x
27121,4*x*y' + 12*y + 9 = 0,add add 9 mul 12 y mul mul 4 x y',c/x^3 - 3/4,add div -3 4 mul c pow x -3
16173,x*y' - y - 3 = 0,add sub -3 y mul x y',c*x + 3*x/28 - 3,add add -3 mul div 3 28 x mul c x
21829,18*x + y' - 7 = 0,add add -7 mul 18 x y',c - 9*x*(x - 1) - 2*x,add add c mul -2 x mul mul -9 x add -1 x
26966,x*y' - y + 3 = 0,add sub 3 y mul x y',c*x + x/4 + 3,add add 3 mul div 1 4 x mul c x
25519,-6*x - y' + 8 = 0,add sub 8 y' mul -6 x,-x*(c/x + 3*x - 8),mul mul -1 x add add -8 mul 3 x div c x
8234,y' = 0,y',e^(c),exp c
11022,-y*ln(5)*sin(5)*sin(x) - y*cos(x) + sin(x)*y' = 0,add add mul y' sin x mul mul -1 cos x y mul mul mul mul -1 y log 5 sin 5 sin x,5^(c + x*sin(5))*sin(x),mul pow 5 add c mul x sin 5 sin x
14051,cos(1)*y' - cos(1) + 1 = 0,add sub 1 cos 1 mul y' cos 1,x + (c - x)/cos(1),add x mul pow cos 1 -1 sub c x
11563,x*y' + 2*y + y' = 0,add add mul 2 y mul x y' y',c/(-2*x - 2)^2,mul c pow add -2 mul -2 x -2
27598,y*ln(3) + y' = 0,add mul y log 3 y',3^(c - x)/4,mul div 1 4 pow 3 sub c x
11556,sqrt(3)*x*y' - 3*y = 0,add mul -3 y mul mul x sqrt 3 y',(c*x + 4*x)^(sqrt(3)),pow add mul 4 x mul c x sqrt 3
20783,30*x*y' + 30*y + 7*y' = 0,add add mul 7 y' mul 30 y mul mul 30 x y',c/(30*x + 7),div c add 7 mul 30 x
16353,-3^x*ln(3) + e^(y + 1)*y' = 0,add mul y' exp add 1 y mul mul -1 pow 3 x log 3,ln(3^x + c) - 1,add -1 log add c pow 3 x
21636,4*x*y' + 3*x - 8*y = 0,add add mul -8 y mul 3 x mul mul 4 x y',c*x^2 + 3*x/4,add mul div 3 4 x mul c pow x 2
11,12*x*y*ln(3) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul 12 x y log 3,27^(c - 4*x)*x,mul x pow 27 add c mul -4 x
4760,x*y' - y - 2 = 0,add sub -2 y mul x y',c*x - 3*x - 2,add add -2 mul -3 x mul c x
1177,x*y' + y + 5*y' = 0,add add mul 5 y' mul x y' y,c/(-9*x - 45),div c add -45 mul -9 x
31964,x*y' - y + 29 = 0,add sub 29 y mul x y',c*x + 29,add 29 mul c x
31348,32*x^2 + x*y' - y = 0,add add mul -1 y mul 32 pow x 2 mul x y',8*x*(c - 4*x),mul mul 8 x add c mul -4 x
26523,e^(2)*y' - 1 = 0,add -1 mul y' exp 2,x*(c/x + e^(-2)),mul x add div c x exp -2
10693,x^2*y' + 12 = 0,add 12 mul pow x 2 y',c + (12 - x)/x,add c mul pow x -1 sub 12 x
30145,-5*x^x*(ln(x) + 1) + y' - 5 = 0,add add -5 mul mul -5 pow x x add 1 log x y',c + 5*x + 5*x^x,add add c mul 5 x mul 5 pow x x
2863,10*x + 5*y' - 9 = 0,add add -9 mul 5 y' mul 10 x,c - x*(x - 4/5) + x,add add c x mul mul -1 x add div -4 5 x
6471,81*x^2 + x*y' - y + 3 = 0,add add sub 3 y mul 81 pow x 2 mul x y',-x*(c + 81*x) + x + 3,add add 3 x mul mul -1 x add c mul 81 x
28441,12*y' - 1 = 0,add -1 mul 12 y',c + x/12,add c mul div 1 12 x
22612,x*y' - y*ln(-y/x^3 - 2/x^3) - 3*y - y*ln(3) - 2*ln(-y/x^3 - 2/x^3) - 6 - 2*ln(3) = 0,add add add add add add -6 mul -3 y mul -2 log 3 mul -2 log add mul -2 pow x -3 mul mul -1 pow x -3 y mul x y' mul mul -1 y log 3 mul mul -1 y log add mul -2 pow x -3 mul mul -1 pow x -3 y,-3^(c*x)*x^3/3 - 2,add -2 mul mul div -1 3 pow 3 mul c x pow x 3
9218,-2*y*ln(2) + y' - 10*ln(2) = 0,add add mul -10 log 2 mul mul -2 y log 2 y',4^(c + x) - 5,add -5 pow 4 add c x
12040,e^(2)*y' - e^(2) + 1 = 0,add sub 1 exp 2 mul y' exp 2,x + (c - x)*e^(-2),add x mul sub c x exp -2
2989,x^2 - x*y' + y - 15 = 0,add add add -15 pow x 2 mul mul -1 x y' y,x*(c + x) + 15,add 15 mul x add c x
25537,x^2*y' + cos(4) = 0,add mul pow x 2 y' cos 4,c + (x + cos(4))/x,add c mul pow x -1 add x cos 4
27465,(3*x)^x*(ln(3*x) + 1)*y + (3*x)^x*y' + 2*y' = 0,add add mul 2 y' mul pow mul 3 x x y' mul mul pow mul 3 x x add 1 log mul 3 x y,c/((3*x)^x + 2),div c add 2 pow mul 3 x x
23501,-x*y*ln(2) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul -1 x y log 2,2^(x + 1)*c*x,mul mul c x pow 2 add 1 x
11207,x^(2^(x - cos(1))*x - x)*((2^(x - cos(1))*x*ln(2) + 2^(x - cos(1)) - 1)*ln(x) + (2^(x - cos(1))*x - x)/x) + y' = 0,add mul pow x add mul -1 x mul x pow 2 sub x cos 1 add mul pow x -1 add mul -1 x mul x pow 2 sub x cos 1 mul add add -1 pow 2 sub x cos 1 mul mul x pow 2 sub x cos 1 log 2 log x y',c - x^(2^(x - cos(1))*x - x),sub c pow x add mul -1 x mul x pow 2 sub x cos 1
7010,x + y + y' = 0,add add x y' y,-x + e^(c - x) + 1,add sub 1 x exp sub c x
11530,2*x*y' - y - 6 = 0,add sub -6 y mul mul 2 x y',-sqrt(c*x) - 6,sub -6 sqrt mul c x
30681,x^3 - x*y' + 2*y + 12 = 0,add add add 12 pow x 3 mul 2 y mul mul -1 x y',x^2*(c + x) - 6,add -6 mul pow x 2 add c x
14437,7*x^2 + 8*x*y' - 8*y = 0,add add mul -8 y mul 7 pow x 2 mul mul 8 x y',x*(c - 7*x/8),mul x add c mul div -7 8 x
22443,-5*(x*cos(3))^x*(ln(x*cos(3)) + 1) + y' = 0,add mul mul -5 pow mul x cos 3 x add 1 log mul x cos 3 y',c + 5*(x*cos(3))^x,add c mul 5 pow mul x cos 3 x
31010,-25*y + y' = 0,add mul -25 y y',e^(c + 25*x),exp add c mul 25 x
28144,64*x^63 - x^x*(ln(x) + 1) + y' = 0,add add mul 64 pow x 63 mul mul -1 pow x x add 1 log x y',c - x^64 + x^x,sub add c pow x x pow x 64
8927,x^2 - 6*x*y' + 6*y + 6 = 0,add add add 6 pow x 2 mul 6 y mul mul -6 x y',x*(c + x)/6 - 1,add -1 mul mul div 1 6 x add c x
12592,10*x + 3*y' + 20 = 0,add add 20 mul 3 y' mul 10 x,c - 5*(x - 2)*(x + 6)/3,add c mul mul div -5 3 add -2 x add 6 x
17824,20*x + 2*y' + 25 = 0,add add 25 mul 2 y' mul 20 x,c - 5*x*(2*x + 5)/2,add c mul mul div -5 2 x add 5 mul 2 x
5592,x*y' - 4*x - 2*y = 0,add add mul -4 x mul -2 y mul x y',4*x*(c*x - 1),mul mul 4 x add -1 mul c x
31324,x*y' - x - 2*y = 0,add add mul -1 x mul -2 y mul x y',c*x^2 - x,add mul -1 x mul c pow x 2
2875,2*x + y' - 6 = 0,add add -6 mul 2 x y',c - x*(x - 4) + 2*x,add add c mul 2 x mul mul -1 x add -4 x
12178,3*x^2 + 3*x*(x - 2)^2 + (x - 2)^3 + y' = 0,add add add pow add -2 x 3 mul 3 pow x 2 mul mul 3 x pow add -2 x 2 y',c - x^3 - x*(x - 2)^3,add sub c pow x 3 mul mul -1 x pow add -2 x 3
9108,x*y' + x - 2*y = 0,add add x mul -2 y mul x y',x*(c*x + 2)/2,mul mul div 1 2 x add 2 mul c x
2190,-cos(x)*cos(sin(x)) + y' = 0,add mul mul -1 cos x cos sin x y',c + sin(sin(x)),add c sin sin x
32849,5*x^2*y^2 - x*y' + 30*y^2 - y = 0,add add add mul -1 y mul 30 pow y 2 mul mul -1 x y' mul mul 5 pow x 2 pow y 2,-1/(5*(x*(c + x) - 6)),div div -1 5 add -6 mul x add c x
28665,x*y' - y + 8 = 0,add sub 8 y mul x y',c*x - x + 8,add sub 8 x mul c x
27723,2*x^2*y + 12*x^2 - x*y' + y + 6 = 0,add add add add 6 mul 12 pow x 2 mul mul -1 x y' mul mul 2 pow x 2 y y,x*(c*e^(x^2) - 6/x),mul x add div -6 x mul c exp pow x 2
23616,y' - e^(5) = 0,add mul -1 exp 5 y',c + x*e^(5),add c mul x exp 5
3726,3*x*y' + x - 6*y = 0,add add x mul -6 y mul mul 3 x y',-x*(c*x - 1/3),mul mul -1 x add div -1 3 mul c x
19156,5*y^2 + y^2*e^(5) + y' = 0,add add mul 5 pow y 2 mul pow y 2 exp 5 y',1/(c + x*(5 + e^(5))),pow add c mul x add 5 exp 5 -1
26200,sin(x - 2) + y' + 1 = 0,add add 1 y' sin add -2 x,c - x + cos(x - 2),add sub c x cos add -2 x
16838,-2*x + y' + 1 = 0,add add 1 mul -2 x y',c + (x - 4)*(x + 3),add c mul add -4 x add 3 x
9013,x*y' + 3*x - 2*y - 2 = 0,add add add -2 mul -2 y mul 3 x mul x y',x*(c*x + 3) - 1,add -1 mul x add 3 mul c x
8189,x^2*y' - 3*x*y' - 3*y + 6 = 0,add add add 6 mul -3 y mul pow x 2 y' mul mul -3 x y',(c*(x - 3) + 2*x)/x,mul pow x -1 add mul 2 x mul c add -3 x
1367,10*x - 5*y' + 28 = 0,add add 28 mul -5 y' mul 10 x,c + x*(x + 6) - 2*x/5,add add c mul div -2 5 x mul x add 6 x
3712,x*y' + 3 = 0,add 3 mul x y',-3*ln(c*x) - 3,add -3 mul -3 log mul c x
5450,x^2 - 2*x*y*y' + y^2 = 0,add add pow x 2 pow y 2 mul mul mul -2 x y' y,sqrt(x*(c + x)),sqrt mul x add c x
17772,54*x*y' - 54*y - 1 = 0,add add -1 mul -54 y mul mul 54 x y',c*x - 1/54,add div -1 54 mul c x
25426,5*x^2 + x*y' - y + 15 = 0,add add sub 15 y mul 5 pow x 2 mul x y',5*x*(c - x) + 5*x + 15,add add 15 mul 5 x mul mul 5 x sub c x
15638,2*x*y' + y = 0,add mul mul 2 x y' y,sqrt(c/x),sqrt div c x
1000,2*x*ln(5) + y*ln(5) + y' + 2 = 0,add add add 2 mul y log 5 mul mul 2 x log 5 y',-2*x + c/5^x,add mul -2 x mul c pow 5 mul -1 x
31116,-2*x + y' - 6 = 0,add add -6 mul -2 x y',c + x*(x + 4) + 2*x,add add c mul 2 x mul x add 4 x
7761,-5*x*y' - 5*y - 14*y' = 0,add add mul -14 y' mul -5 y mul mul -5 x y',c/(-5*x - 14),div c add -14 mul -5 x
3553,e^(x) + y' - 36 = 0,add add -36 y' exp x,c + 36*x - e^(x),add sub c exp x mul 36 x
4114,3*x^x*(ln(x) + 1) - cos(x) + y' = 0,add add mul -1 cos x mul mul 3 pow x x add 1 log x y',c - 3*x^x + sin(x),add add c mul -3 pow x x sin x
26213,x*y' - 2*y = 0,add mul -2 y mul x y',2*x*(c*x - 4*x),mul mul 2 x add mul -4 x mul c x
1667,9*x*y^8*y' - y^9 + 1 = 0,add sub 1 pow y 9 mul mul mul 9 x pow y 8 y',(c*x + 1)^(1/9),pow add 1 mul c x div 1 9
29165,15*x^6*e^(x^5)*ln(2) + 5*x^5*y*e^(x^5)*ln(2) + x*y' - y = 0,add add add mul -1 y mul x y' mul mul mul 15 pow x 6 exp pow x 5 log 2 mul mul mul mul 5 pow x 5 exp pow x 5 y log 2,x*(2^(c - e^(x^5)) - 3),mul x add -3 pow 2 sub c exp pow x 5
3173,-18*x^8 + y' - 1 = 0,add add -1 mul -18 pow x 8 y',c + 2*x^9 + x,add add c x mul 2 pow x 9
15740,-3^x*ln(3) + 20*y^19*y' = 0,add mul mul -1 pow 3 x log 3 mul mul 20 pow y 19 y',(3^x + c)^(1/20),pow add c pow 3 x div 1 20
28257,x*sin(x) + x*y' + x - 2*y + 2*cos(x) = 0,add add add add x mul -2 y mul 2 cos x mul x y' mul x sin x,c*x^2 + x + cos(x),add add x mul c pow x 2 cos x
25923,8*x^2 + x*y' - y - 4 = 0,add add sub -4 y mul 8 pow x 2 mul x y',-4*x*(c + 2*x) - 4,add -4 mul mul -4 x add c mul 2 x
33370,6*x^2 - x*y' + y = 0,add add mul 6 pow x 2 mul mul -1 x y' y,-6*x*(c - x) + x,add x mul mul -6 x sub c x
488,x*y' - 2*y*sin(3) - 6*sin(3) = 0,add add mul -6 sin 3 mul x y' mul mul -2 y sin 3,c*(2*x^2)^sin(3) - 3,add -3 mul c pow mul 2 pow x 2 sin 3
19614,14*x + y' = 0,add mul 14 x y',c - 7*x^2,add c mul -7 pow x 2
31308,x*y' - y*ln(-y - 1) - ln(-y - 1) = 0,add add mul -1 log sub -1 y mul x y' mul mul -1 y log sub -1 y,-e^(c*x) - 1,sub -1 exp mul c x
20212,100*y' + 3 = 0,add 3 mul 100 y',c - 3*x/100,add c mul div -3 100 x
27208,-2*y*ln(2) + y' = 0,add mul mul -2 y log 2 y',-5*4^(c + x),mul -5 pow 4 add c x
32660,x*ln(2) + y*ln(2) + y' + 1 = 0,add add add 1 mul x log 2 mul y log 2 y',-x + c/2^x,add mul -1 x mul c pow 2 mul -1 x
12975,y^2 + y' = 0,add pow y 2 y',1/(c + x),pow add c x -1
21592,8*x^2 - 5*x*y' + 5*y = 0,add add mul 5 y mul 8 pow x 2 mul mul -5 x y',x*(c + 8*x/5),mul x add c mul div 8 5 x
7848,3*x*y' - 3*y + 13 = 0,add add 13 mul -3 y mul mul 3 x y',c*x + 13/3,add div 13 3 mul c x
27808,x^3 + x*y' - y = 0,add sub pow x 3 y mul x y',c*x - x^3/2,add mul div -1 2 pow x 3 mul c x
5704,4*x^2*y' - 15 = 0,add -15 mul mul 4 pow x 2 y',c - 15/(4*x),add c div div -15 4 x
16958,x*y' - 3*y - 3 = 0,add add -3 mul -3 y mul x y',(c*x^4 - x)/x,mul pow x -1 add mul -1 x mul c pow x 4
8133,2*x + 3*y' - 20 = 0,add add -20 mul 2 x mul 3 y',c + x*(20/3 - x/3),add c mul x add div 20 3 mul div -1 3 x
17087,x*y' + y + 12 = 0,add add 12 mul x y' y,12*(c - x)/x,mul div 12 x sub c x
5105,x*y' + y - 21 = 0,add add -21 mul x y' y,c/x + 21,add 21 div c x
4033,16*x^3 - x*y' + 2*y - 2 = 0,add add add -2 mul 2 y mul 16 pow x 3 mul mul -1 x y',x^2*(c + 16*x) + 1,add 1 mul pow x 2 add c mul 16 x
3291,-8*(2*x + 2)^3 + y' = 0,add mul -8 pow add 2 mul 2 x 3 y',c + (2*x + 2)^4,add c pow add 2 mul 2 x 4
8125,x*y' + 4*y - 4*y' = 0,add add mul -4 y' mul 4 y mul x y',c/(x - 4)^4,mul c pow add -4 x -4
11865,(3*x)^x*(ln(3*x) + 1) + y' - 1 = 0,add add -1 mul pow mul 3 x x add 1 log mul 3 x y',c + x - (3*x)^x,sub add c x pow mul 3 x x
26984,2*x*y + x*y' - y = 0,add add mul -1 y mul x y' mul mul 2 x y,2*x*e^(c - 2*x),mul mul 2 x exp add c mul -2 x
13380,4*x^2 + x*y' - y = 0,add add mul -1 y mul 4 pow x 2 mul x y',-x*(c + 4*x),mul mul -1 x add c mul 4 x
9519,16*y' + 5 = 0,add 5 mul 16 y',c - 5*x/16,add c mul div -5 16 x
33576,4*x^2*y' + 5 = 0,add 5 mul mul 4 pow x 2 y',c - (-x - 5)/(4*x),add c mul div div -1 4 x sub -5 x
13965,x*y' + 3*x - 2*y = 0,add add mul -2 y mul 3 x mul x y',-3*x*(c*x - 2)/2,mul mul div -3 2 x add -2 mul c x
14287,5*x^x*(ln(x) + 1) + y' + 9 = 0,add add 9 mul mul 5 pow x x add 1 log x y',c - 9*x - 5*x^x,add add c mul -9 x mul -5 pow x x
13598,-81*x + y' - 1 = 0,add add -1 mul -81 x y',c + 81*x^2/2 + x,add add c x mul div 81 2 pow x 2
32317,-2*y^2 + 5*y' = 0,add mul -2 pow y 2 mul 5 y',1/(c - 2*x/5),pow add c mul div -2 5 x -1
3072,-8*ln(x) + y' - 12 = 0,add add -12 mul -8 log x y',c + 4*x + 4*ln(x^(2*x)),add add c mul 4 x mul 4 log pow x mul 2 x
32421,x*y' + 5*x - 2*y + 8 = 0,add add add 8 mul -2 y mul 5 x mul x y',x*(c*x + 5) + 4,add 4 mul x add 5 mul c x
30659,-2*x + y' - 3 - ln(2) = 0,add add sub -3 log 2 mul -2 x y',c - x*(-x - 2 - ln(2)) + x,add add c x mul mul -1 x sub sub -2 x log 2
21293,y' + 5*e^(2) = 0,add mul 5 exp 2 y',5*(c - x)*e^(2),mul mul 5 sub c x exp 2
4440,4*x*ln(-x + y) + x*y' - x - 4*y*ln(-x + y) = 0,add add add mul -1 x mul x y' mul mul -4 y log add mul -1 x y mul mul 4 x log add mul -1 x y,x + e^(c*x^4),add x exp mul c pow x 4
10055,y*ln(3) + 20*y' = 0,add mul 20 y' mul y log 3,c/3^(x/20),mul c pow 3 mul div -1 20 x
17370,4*x + y' + 3 = 0,add add 3 mul 4 x y',c - x*(2*x + 3),add c mul mul -1 x add 3 mul 2 x
29259,x^2 + x*y' - y + 1 = 0,add sub add 1 pow x 2 y mul x y',x*(c - x + 1/x),mul x sub add c pow x -1 x
12144,-x*y*ln(5) + x*y' + 4*x*ln(5) - y + 4 = 0,add add add sub 4 y mul x y' mul mul 4 x log 5 mul mul mul -1 x y log 5,5^(c + x)*x + 4,add 4 mul x pow 5 add c x
32898,x*y' + 5*x - 2*y = 0,add add mul -2 y mul 5 x mul x y',2*x*(c*x + 2) + x,add x mul mul 2 x add 2 mul c x
33240,2*y^2 + 3*y' = 0,add mul 2 pow y 2 mul 3 y',4/(c + 8*x/3),div 4 add c mul div 8 3 x
3719,8*x^2 + 5*x*y' - 5*y = 0,add add mul -5 y mul 8 pow x 2 mul mul 5 x y',x*(c - 8*x/5),mul x add c mul div -8 5 x
24089,2*x*y - 3*y' = 0,add mul -3 y' mul mul 2 x y,c*e^(x^2/3),mul c exp mul div 1 3 pow x 2
15504,x*y' - y + 13 = 0,add sub 13 y mul x y',c*x + x + 13,add add 13 x mul c x
28625,x*y' + y + 1 = 0,add add 1 mul x y' y,-3 + (c + 2*x)/x,add -3 mul pow x -1 add c mul 2 x
22641,x*y' - 2*y - 5 = 0,add add -5 mul -2 y mul x y',c*x^2 - 5/2,add div -5 2 mul c pow x 2
28061,x^2*y' - 6 = 0,add -6 mul pow x 2 y',2 + (c*x + x - 6)/x,add 2 mul pow x -1 add add -6 x mul c x
22473,8*x - e^(4*x^2)*y' = 0,add mul 8 x mul mul -1 y' exp mul 4 pow x 2,c - e^(-4*x^2),sub c exp mul -4 pow x 2
27050,-2*x^x*(ln(x) + 1) + y' + 1 = 0,add add 1 mul mul -2 pow x x add 1 log x y',c - x + 2*x^x,add sub c x mul 2 pow x x
15577,x*y' + 6*x - 3*y = 0,add add mul -3 y mul 6 x mul x y',c*x^3 + 3*x,add mul 3 x mul c pow x 3
5238,5*x*y' - 20*y - 12 = 0,add add -12 mul -20 y mul mul 5 x y',c*x^4 - 3/5,add div -3 5 mul c pow x 4
14646,3*x^2*y^2 - 10*y' = 0,add mul -10 y' mul mul 3 pow x 2 pow y 2,-5/(c + x^3/2),div -5 add c mul div 1 2 pow x 3
15552,5*x^2 - x*y' + y + 5 = 0,add add add 5 mul 5 pow x 2 mul mul -1 x y' y,x*(5*x + 5*(c*x - 1)/x),mul x add mul 5 x mul div 5 x add -1 mul c x
28449,3*e^(3*x - 6) + y' = 0,add mul 3 exp add -6 mul 3 x y',c - e^(3*x - 6),sub c exp add -6 mul 3 x
17582,5*5^x*ln(5) + y' = 0,add mul mul 5 pow 5 x log 5 y',-5*5^x + c,add c mul -5 pow 5 x
12373,3*x^2*cos(x) - 6*x*sin(x) + y*cos(x) - sin(x)*y' = 0,add add add mul cos x y mul mul -1 y' sin x mul mul -6 x sin x mul mul 3 pow x 2 cos x,c*sin(x) - 3*x^2,add mul -3 pow x 2 mul c sin x
26094,y' - 5*sqrt(5) = 0,add mul -5 sqrt 5 y',c + 5*sqrt(5)*x,add c mul mul 5 x sqrt 5
4612,5*x*cos(x) - y*cos(x) + sin(x)*y' - 5*sin(x) + 20*cos(x) = 0,add add add add mul -5 sin x mul 20 cos x mul y' sin x mul mul -1 cos x y mul mul 5 x cos x,c*sin(x) + 5*x + 20,add add 20 mul 5 x mul c sin x
13669,-y*ln(2) + 4*y' - 2*ln(2) = 0,add add mul -2 log 2 mul 4 y' mul mul -1 y log 2,4^(c + x/8) - 2,add -2 pow 4 add c mul div 1 8 x
7519,x*y' + y = 0,add mul x y' y,1/(5*(c*x + x)),div div 1 5 add x mul c x
23196,-2*ln(cos(5))*cos(5)^(2*x) + y' = 0,add mul mul -2 pow cos 5 mul 2 x log cos 5 y',c + cos(5)^(2*x),add c pow cos 5 mul 2 x
9991,4*x*y' + 4*y - 5 = 0,add add -5 mul 4 y mul mul 4 x y',c/x + 5/4,add div 5 4 div c x
9206,4*x^3*cos(8) + y' = 0,add mul mul 4 pow x 3 cos 8 y',c - x^4*cos(8),add c mul mul -1 pow x 4 cos 8
24704,4*y' + 5 = 0,add 5 mul 4 y',c - 5*x/4,add c mul div -5 4 x
9556,x*y' - y*ln(y + 4) - 4*ln(y + 4) = 0,add add mul -4 log add 4 y mul x y' mul mul -1 y log add 4 y,5^(c*x) - 4,add -4 pow 5 mul c x
10225,6*x^3*y' + 5 = 0,add 5 mul mul 6 pow x 3 y',c + 5/(12*x^2),add c mul div 5 12 pow x -2
23559,10*x^3 + x*y' - y - 4 = 0,add add sub -4 y mul 10 pow x 3 mul x y',c*x - 5*x^3 - 4,add add -4 mul -5 pow x 3 mul c x
4470,3*x*y' + x - 6*y = 0,add add x mul -6 y mul mul 3 x y',x*(c*x + 1/3),mul x add div 1 3 mul c x
17275,5^x*ln(5) - x*cos(x) - sin(x) + y' + 1 = 0,add add add sub 1 sin x mul pow 5 x log 5 mul mul -1 x cos x y',-5^x + c + x*sin(x) - x,add sub sub c x pow 5 x mul x sin x
10985,9*x*ln(2) + 9*y*ln(2) + 2*y' + 2 = 0,add add add 2 mul 2 y' mul mul 9 x log 2 mul mul 9 y log 2,4^(c - 9*x/4) - x,sub pow 4 add c mul div -9 4 x x
1969,5*x + 2*y' - 6 = 0,add add -6 mul 2 y' mul 5 x,c - 5*x*(x - 4)/4 - 2*x,add add c mul -2 x mul mul div -5 4 x add -4 x
30031,x^2*y' + 21 = 0,add 21 mul pow x 2 y',c + 21/x,add c div 21 x
12595,-x*cos(x/4) + 4*x*y' - 4*y + 4*sin(x/4) + 20 = 0,add add add add 20 mul -4 y mul 4 sin mul div 1 4 x mul mul -1 x cos mul div 1 4 x mul mul 4 x y',c*x + sin(x/4) + 5,add add 5 mul c x sin mul div 1 4 x
5757,x*e^(5)*y' - y*e^(5) - 2 = 0,add add -2 mul mul -1 exp 5 y mul mul x y' exp 5,(c*x - 2)*e^(-5),mul add -2 mul c x exp -5
22911,3*x^2 - 5*x*y' + 5*y = 0,add add mul 3 pow x 2 mul 5 y mul mul -5 x y',-x*(c - 3*x)/5,mul mul div -1 5 x add c mul -3 x
6294,4*x + y' - 2 = 0,add add -2 mul 4 x y',c + 2*x*(1 - x),add c mul mul 2 x sub 1 x
12115,x*y' + y + 15 = 0,add add 15 mul x y' y,5*(c - 3*x)/x,mul div 5 x add c mul -3 x
13605,x^2*y' - 2 = 0,add -2 mul pow x 2 y',(c*x + 2*x - 2)/x,mul pow x -1 add add -2 mul 2 x mul c x
7595,2*x*y*sin(x^2) + cos(x^2)*y' = 0,add mul y' cos pow x 2 mul mul mul 2 x y sin pow x 2,c*cos(x^2),mul c cos pow x 2
9110,x*y' + y = 0,add mul x y' y,1/(c*x - 31*x),pow add mul -31 x mul c x -1
3249,2*x*y' + x - 2*y + 4 = 0,add add add 4 x mul -2 y mul mul 2 x y',-x*ln(c*x)/2 + x + 2,add add 2 x mul mul div -1 2 x log mul c x
6570,x*y' + y + 3*y' = 0,add add mul 3 y' mul x y' y,x/((x + 3)*(c*x + x)),div div x add 3 x add x mul c x
6638,2*x*y' - 5*y = 0,add mul -5 y mul mul 2 x y',4*sqrt(2)*sqrt(c*x^5),mul mul 4 sqrt 2 sqrt mul c pow x 5
23735,x^2*ln(x^2 - x - y) - 2*x^2 - x*ln(x^2 - x - y) + x*y' + x - y*ln(x^2 - x - y) = 0,add add add add add x mul -2 pow x 2 mul x y' mul pow x 2 log sub sub pow x 2 x y mul mul -1 x log sub sub pow x 2 x y mul mul -1 y log sub sub pow x 2 x y,-5^(c*x) + x*(x - 1),add mul -1 pow 5 mul c x mul x add -1 x
21726,x*y' - y + 1 = 0,add sub 1 y mul x y',c*ln(5^x) + 1,add 1 mul c log pow 5 x
15398,x*y' - 2*x - 2*y + 8 = 0,add add add 8 mul -2 x mul -2 y mul x y',x*(c*x - 2) + 4,add 4 mul x add -2 mul c x
25784,x*y' + y + 64 = 0,add add 64 mul x y' y,c/x - 64,add -64 div c x
28444,-4*x*(x + 2)^3 - (x + 2)^4 + y' - 1 = 0,add add sub -1 pow add 2 x 4 mul mul -4 x pow add 2 x 3 y',c + x*(x + 2)^4 + x,add add c x mul x pow add 2 x 4
23857,-3*x^2 + y' + 1 = 0,add add 1 mul -3 pow x 2 y',c + x*(x^2 - 1),add c mul x add -1 pow x 2
12504,y' - sin(2) = 0,add mul -1 sin 2 y',c + x*sin(2),add c mul x sin 2
28641,ln(4)*y' - 1 = 0,add -1 mul y' log 4,x*(c/x + 1)/ln(4),mul div x log 4 add 1 div c x
125,x^2 - 2*x*y' + 2*y + 5 = 0,add add add 5 pow x 2 mul 2 y mul mul -2 x y',c*x + x*(x + 1)/2 - 5/2,add add div -5 2 mul c x mul mul div 1 2 x add 1 x
16170,-4*y + y' = 0,add mul -4 y y',c*e^(4*x + 2),mul c exp add 2 mul 4 x
